Suburb ,Type,Date
Preston,House,01/09/2018
Preston,House,01/09/2018
Preston,House,01/09/2018
Reservoir,House,01/09/2018
Reservoir,House,01/09/2018
Reservoir,UniTownhouse,01/09/2018
Reservoir,House,01/09/2018
Reservoir,House,01/09/2018
Richmond,House,01/09/2018
Richmond,House,01/09/2018
Richmond,House,01/09/2018
Rosanna,House,01/09/2018
Roxburgh Park,House,01/09/2018
South Melbourne,UniTownhouse,01/09/2018
South Melbourne,House,01/09/2018
South Melbourne,UniTownhouse,01/09/2018
South Melbourne,House,01/09/2018
South Morang,House,01/09/2018
South Yarra,House,01/09/2018
South Yarra,House,01/09/2018
Springvale,House,01/09/2018
Strathmore,House,01/09/2018
Sunshine,House,01/09/2018
Surrey Hills,UniTownhouse,01/09/2018
Surrey Hills,House,01/09/2018
Sydenham,House,01/09/2018
Taylors Lakes,House,01/09/2018
Taylors Lakes,House,01/09/2018
Thomastown,House,01/09/2018
Thornbury,House,01/09/2018
Thornbury,House,01/09/2018
Toorak,House,01/09/2018
Toorak,UniTownhouse,01/09/2018
Werribee,House,01/09/2018
Westmeadows,Townhouse,01/09/2018
Wheelers Hill,House,01/09/2018
Wheelers Hill,House,01/09/2018
Wheelers Hill,House,01/09/2018
Williamstown,UniTownhouse,01/09/2018
Windsor,UniTownhouse,01/09/2018
Yarraville,House,01/09/2018
Yarraville,House,01/09/2018
Airport West,House,02/06/2018
Albert Park,UniTownhouse,02/06/2018
Albion,House,02/06/2018
Alphington,House,02/06/2018
Altona North,House,02/06/2018
Armadale,UniTownhouse,02/06/2018
Ascot Vale,House,02/06/2018
Ascot Vale,UniTownhouse,02/06/2018
Ascot Vale,Townhouse,02/06/2018
Ashwood,House,02/06/2018
Ashwood,House,02/06/2018
Ashwood,House,02/06/2018
Balwyn,Townhouse,02/06/2018
Balwyn,House,02/06/2018
Balwyn North,House,02/06/2018
Bayswater North,UniTownhouse,02/06/2018
Bentleigh,UniTownhouse,02/06/2018
Bentleigh,Townhouse,02/06/2018
Bentleigh East,House,02/06/2018
Bentleigh East,House,02/06/2018
Bentleigh East,House,02/06/2018
Bentleigh East,House,02/06/2018
Bentleigh East,Townhouse,02/06/2018
Black Rock,House,02/06/2018
Blackburn South,House,02/06/2018
Blackburn South,House,02/06/2018
Bonbeach,House,02/06/2018
Boronia,House,02/06/2018
Box Hill,House,02/06/2018
Braybrook,House,02/06/2018
Brighton,Townhouse,02/06/2018
Brighton East,House,02/06/2018
Brighton East,House,02/06/2018
Brighton East,House,02/06/2018
Brighton East,House,02/06/2018
Brighton East,House,02/06/2018
Broadmeadows,Townhouse,02/06/2018
Brunswick,House,02/06/2018
Brunswick,Townhouse,02/06/2018
Brunswick,House,02/06/2018
Brunswick East,House,02/06/2018
Brunswick West,UniTownhouse,02/06/2018
Bulleen,House,02/06/2018
Bundoora,House,02/06/2018
Bundoora,House,02/06/2018
Bundoora,House,02/06/2018
Burnley,House,02/06/2018
Burwood East,House,02/06/2018
Burwood East,House,02/06/2018
Burwood East,House,02/06/2018
Camberwell,UniTownhouse,02/06/2018
Camberwell,House,02/06/2018
Camberwell,UniTownhouse,02/06/2018
Canterbury,House,02/06/2018
Canterbury,House,02/06/2018
Canterbury,House,02/06/2018
Carlton,UniTownhouse,02/06/2018
Carlton North,House,02/06/2018
Carrum,UniTownhouse,02/06/2018
Caulfield North,UniTownhouse,02/06/2018
Caulfield South,House,02/06/2018
Caulfield South,House,02/06/2018
Cheltenham,House,02/06/2018
Cheltenham,House,02/06/2018
Chirnside Park,House,02/06/2018
Clarinda,UniTownhouse,02/06/2018
Clayton,UniTownhouse,02/06/2018
Clifton Hill,House,02/06/2018
Coburg,House,02/06/2018
Coburg,House,02/06/2018
Coburg,House,02/06/2018
Coburg North,Townhouse,02/06/2018
Coburg North,Townhouse,02/06/2018
Collingwood,House,02/06/2018
Collingwood,House,02/06/2018
Craigieburn,House,02/06/2018
Craigieburn,House,02/06/2018
Cranbourne North,House,02/06/2018
Cremorne,House,02/06/2018
Dandenong,UniTownhouse,02/06/2018
Dandenong North,House,02/06/2018
Dingley Village,House,02/06/2018
Dingley Village,House,02/06/2018
Dingley Village,House,02/06/2018
Doncaster,House,02/06/2018
Doncaster,House,02/06/2018
Doncaster East,Townhouse,02/06/2018
Doncaster East,House,02/06/2018
Doreen,House,02/06/2018
Doreen,House,02/06/2018
East Melbourne,UniTownhouse,02/06/2018
East Melbourne,UniTownhouse,02/06/2018
Elsternwick,UniTownhouse,02/06/2018
Elsternwick,UniTownhouse,02/06/2018
Eltham,House,02/06/2018
Eltham North,House,02/06/2018
Eltham North,House,02/06/2018
Elwood,UniTownhouse,02/06/2018
Elwood,UniTownhouse,02/06/2018
Elwood,UniTownhouse,02/06/2018
Essendon,House,02/06/2018
Essendon,House,02/06/2018
Essendon,House,02/06/2018
Essendon,House,02/06/2018
Fawkner,House,02/06/2018
Fawkner,House,02/06/2018
Fawkner,House,02/06/2018
Fitzroy,House,02/06/2018
Fitzroy,UniTownhouse,02/06/2018
Fitzroy North,House,02/06/2018
Flemington,House,02/06/2018
Forest Hill,Townhouse,02/06/2018
Frankston,House,02/06/2018
Gladstone Park,House,02/06/2018
Glen Huntly,UniTownhouse,02/06/2018
Glen Iris,UniTownhouse,02/06/2018
Glen Iris,House,02/06/2018
Glen Iris,UniTownhouse,02/06/2018
Glen Waverley,House,02/06/2018
Glen Waverley,House,02/06/2018
Glenroy,House,02/06/2018
Glenroy,House,02/06/2018
Greensborough,UniTownhouse,02/06/2018
Greensborough,UniTownhouse,02/06/2018
Greensborough,House,02/06/2018
Greenvale,House,02/06/2018
Hadfield,House,02/06/2018
Hampton,UniTownhouse,02/06/2018
Hampton,Townhouse,02/06/2018
Hampton,House,02/06/2018
Hawthorn,House,02/06/2018
Hawthorn,UniTownhouse,02/06/2018
Hawthorn,UniTownhouse,02/06/2018
Hawthorn East,House,02/06/2018
Hawthorn East,House,02/06/2018
Heathmont,House,02/06/2018
Heathmont,House,02/06/2018
Heidelberg,House,02/06/2018
Heidelberg West,House,02/06/2018
Highett,UniTownhouse,02/06/2018
Highett,House,02/06/2018
Hillside,House,02/06/2018
Hillside,House,02/06/2018
Hillside,House,02/06/2018
Hoppers Crossing,House,02/06/2018
Hoppers Crossing,House,02/06/2018
Ivanhoe,House,02/06/2018
Keilor Downs,House,02/06/2018
Keilor Downs,House,02/06/2018
Keilor East,House,02/06/2018
Keilor East,House,02/06/2018
Keilor East,Townhouse,02/06/2018
Keilor Lodge,House,02/06/2018
Keilor Park,House,02/06/2018
Keilor Park,House,02/06/2018
Kensington,Townhouse,02/06/2018
Kensington,House,02/06/2018
Kew,UniTownhouse,02/06/2018
Kew East,UniTownhouse,02/06/2018
Kingsbury,House,02/06/2018
Knoxfield,House,02/06/2018
Lalor,House,02/06/2018
Lalor,House,02/06/2018
Lilydale,House,02/06/2018
Maidstone,House,02/06/2018
Malvern,House,02/06/2018
Malvern,UniTownhouse,02/06/2018
Malvern East,Townhouse,02/06/2018
Malvern East,House,02/06/2018
Malvern East,House,02/06/2018
Malvern East,House,02/06/2018
Manor Lakes,House,02/06/2018
Manor Lakes,House,02/06/2018
Maribyrnong,Townhouse,02/06/2018
Melbourne,UniTownhouse,02/06/2018
Melton South,House,02/06/2018
Melton West,House,02/06/2018
Mentone,Townhouse,02/06/2018
Mentone,UniTownhouse,02/06/2018
Mernda,House,02/06/2018
Mernda,House,02/06/2018
Middle Park,House,02/06/2018
Mill Park,House,02/06/2018
Mill Park,Townhouse,02/06/2018
Mitcham,House,02/06/2018
Mitcham,House,02/06/2018
Mitcham,House,02/06/2018
Mitcham,Townhouse,02/06/2018
Mitcham,Townhouse,02/06/2018
Montmorency,House,02/06/2018
Montmorency,House,02/06/2018
Moonee Ponds,House,02/06/2018
Mordialloc,Townhouse,02/06/2018
Mount Waverley,Townhouse,02/06/2018
Mount Waverley,House,02/06/2018
Mount Waverley,Townhouse,02/06/2018
Mount Waverley,House,02/06/2018
Mount Waverley,UniTownhouse,02/06/2018
Mount Waverley,UniTownhouse,02/06/2018
Mulgrave,House,02/06/2018
Narre Warren,House,02/06/2018
Newport,House,02/06/2018
Newport,House,02/06/2018
Newport,UniTownhouse,02/06/2018
North Melbourne,House,02/06/2018
North Warrandyte,House,02/06/2018
Northcote,House,02/06/2018
Northcote,House,02/06/2018
Northcote,Townhouse,02/06/2018
Northcote,House,02/06/2018
Northcote,UniTownhouse,02/06/2018
Northcote,House,02/06/2018
Nunawading,House,02/06/2018
Oak Park,House,02/06/2018
Oak Park,Townhouse,02/06/2018
Oakleigh,UniTownhouse,02/06/2018
Ormond,House,02/06/2018
Parkdale,Townhouse,02/06/2018
Pascoe Vale,Townhouse,02/06/2018
Pascoe Vale,House,02/06/2018
Pascoe Vale,House,02/06/2018
Pascoe Vale,Townhouse,02/06/2018
Plumpton,House,02/06/2018
Point Cook,House,02/06/2018
Port Melbourne,House,02/06/2018
Port Melbourne,UniTownhouse,02/06/2018
Port Melbourne,House,02/06/2018
Port Melbourne,UniTownhouse,02/06/2018
Prahran,House,02/06/2018
Prahran,UniTownhouse,02/06/2018
Prahran,UniTownhouse,02/06/2018
Prahran,House,02/06/2018
Prahran,Townhouse,02/06/2018
Preston,House,02/06/2018
Preston,House,02/06/2018
Preston,Townhouse,02/06/2018
Reservoir,UniTownhouse,02/06/2018
Reservoir,House,02/06/2018
Reservoir,House,02/06/2018
Reservoir,Townhouse,02/06/2018
Reservoir,House,02/06/2018
Richmond,Townhouse,02/06/2018
Richmond,UniTownhouse,02/06/2018
Richmond,UniTownhouse,02/06/2018
Ringwood,House,02/06/2018
Ringwood East,House,02/06/2018
Rowville,House,02/06/2018
Roxburgh Park,House,02/06/2018
Seaford,House,02/06/2018
Seddon,House,02/06/2018
South Kingsville,House,02/06/2018
South Melbourne,House,02/06/2018
South Morang,House,02/06/2018
South Morang,House,02/06/2018
South Morang,House,02/06/2018
South Morang,House,02/06/2018
South Yarra,UniTownhouse,02/06/2018
South Yarra,UniTownhouse,02/06/2018
South Yarra,UniTownhouse,02/06/2018
Southbank,UniTownhouse,02/06/2018
Springvale,House,02/06/2018
St Albans,House,02/06/2018
St Kilda,UniTownhouse,02/06/2018
St Kilda,House,02/06/2018
Strathmore,House,02/06/2018
Sunbury,House,02/06/2018
Sunbury,House,02/06/2018
Sunshine North,House,02/06/2018
Sunshine West,House,02/06/2018
Sunshine West,House,02/06/2018
Surrey Hills,UniTownhouse,02/06/2018
Sydenham,House,02/06/2018
Templestowe,House,02/06/2018
Thomastown,Townhouse,02/06/2018
Thomastown,House,02/06/2018
Thornbury,House,02/06/2018
Thornbury,Townhouse,02/06/2018
Thornbury,House,02/06/2018
Thornbury,House,02/06/2018
Thornbury,UniTownhouse,02/06/2018
Thornbury,UniTownhouse,02/06/2018
Toorak,Townhouse,02/06/2018
Toorak,UniTownhouse,02/06/2018
Toorak,House,02/06/2018
Toorak,UniTownhouse,02/06/2018
Truganina,House,02/06/2018
Vermont South,House,02/06/2018
Wallan,House,02/06/2018
Wantirna,House,02/06/2018
Wantirna South,House,02/06/2018
Watsonia,House,02/06/2018
Werribee,House,02/06/2018
Werribee,House,02/06/2018
West Melbourne,Townhouse,02/06/2018
Westmeadows,House,02/06/2018
Westmeadows,UniTownhouse,02/06/2018
Williamstown,House,02/06/2018
Williamstown,House,02/06/2018
Windsor,UniTownhouse,02/06/2018
Wyndham Vale,House,02/06/2018
Wyndham Vale,House,02/06/2018
Yarraville,House,02/06/2018
Yarraville,House,02/06/2018
Yarraville,UniTownhouse,02/06/2018
Alphington,House,03/02/2018
Ashwood,House,03/02/2018
Attwood,House,03/02/2018
Avondale Heights,House,03/02/2018
Bentleigh East,House,03/02/2018
Boronia,House,03/02/2018
Bundoora,House,03/02/2018
Bundoora,UniTownhouse,03/02/2018
Burwood East,UniTownhouse,03/02/2018
Caroline Springs,House,03/02/2018
Cheltenham,Townhouse,03/02/2018
Cheltenham,House,03/02/2018
Clayton South,House,03/02/2018
Craigieburn,House,03/02/2018
Craigieburn,House,03/02/2018
Craigieburn,House,03/02/2018
Craigieburn,House,03/02/2018
Croydon,House,03/02/2018
Croydon,House,03/02/2018
Emerald,House,03/02/2018
Fawkner,House,03/02/2018
Ferntree Gully,House,03/02/2018
Ferntree Gully,UniTownhouse,03/02/2018
Ferny Creek,House,03/02/2018
Forest Hill,House,03/02/2018
Frankston,House,03/02/2018
Frankston,House,03/02/2018
Frankston,House,03/02/2018
Glenroy,House,03/02/2018
Glenroy,House,03/02/2018
Hawthorn East,House,03/02/2018
Heidelberg Heights,House,03/02/2018
Highett,House,03/02/2018
Hoppers Crossing,House,03/02/2018
Kingsbury,House,03/02/2018
Meadow Heights,House,03/02/2018
Melton,House,03/02/2018
Melton South,House,03/02/2018
Melton South,House,03/02/2018
Mentone,House,03/02/2018
Mentone,House,03/02/2018
Mernda,House,03/02/2018
Mill Park,House,03/02/2018
Mill Park,House,03/02/2018
Moorabbin,UniTownhouse,03/02/2018
North Melbourne,Townhouse,03/02/2018
Oakleigh,House,03/02/2018
Parkdale,House,03/02/2018
Point Cook,Townhouse,03/02/2018
Point Cook,House,03/02/2018
Point Cook,House,03/02/2018
Point Cook,House,03/02/2018
Point Cook,House,03/02/2018
Ringwood East,UniTownhouse,03/02/2018
Rowville,House,03/02/2018
Roxburgh Park,House,03/02/2018
Seaford,House,03/02/2018
South Morang,House,03/02/2018
Southbank,UniTownhouse,03/02/2018
Southbank,UniTownhouse,03/02/2018
St Albans,House,03/02/2018
Thornbury,Townhouse,03/02/2018
Werribee,UniTownhouse,03/02/2018
West Footscray,Townhouse,03/02/2018
Yarraville,House,03/02/2018
Aberfeldie,House,03/03/2018
Airport West,House,03/03/2018
Airport West,Townhouse,03/03/2018
Albert Park,House,03/03/2018
Altona,House,03/03/2018
Altona Meadows,House,03/03/2018
Ardeer,House,03/03/2018
Armadale,UniTownhouse,03/03/2018
Armadale,UniTownhouse,03/03/2018
Armadale,House,03/03/2018
Armadale,UniTownhouse,03/03/2018
Armadale,UniTownhouse,03/03/2018
Ashburton,House,03/03/2018
Ashburton,House,03/03/2018
Aspendale,Townhouse,03/03/2018
Aspendale Gardens,House,03/03/2018
Avondale Heights,House,03/03/2018
Avondale Heights,House,03/03/2018
Avondale Heights,House,03/03/2018
Balwyn,House,03/03/2018
Beaumaris,House,03/03/2018
Beaumaris,House,03/03/2018
Beaumaris,House,03/03/2018
Beaumaris,House,03/03/2018
Beaumaris,House,03/03/2018
Bentleigh,House,03/03/2018
Bentleigh,Townhouse,03/03/2018
Bentleigh,Townhouse,03/03/2018
Bentleigh,House,03/03/2018
Bentleigh East,House,03/03/2018
Bentleigh East,Townhouse,03/03/2018
Bentleigh East,House,03/03/2018
Bentleigh East,Townhouse,03/03/2018
Bentleigh East,House,03/03/2018
Bentleigh East,Townhouse,03/03/2018
Bentleigh East,House,03/03/2018
Bentleigh East,House,03/03/2018
Bentleigh East,House,03/03/2018
Bentleigh East,House,03/03/2018
Black Rock,House,03/03/2018
Blackburn,House,03/03/2018
Blackburn,House,03/03/2018
Blackburn,House,03/03/2018
Box Hill,House,03/03/2018
Braybrook,House,03/03/2018
Brighton,House,03/03/2018
Brighton,House,03/03/2018
Brighton,House,03/03/2018
Brighton,House,03/03/2018
Brighton East,House,03/03/2018
Brighton East,House,03/03/2018
Brighton East,House,03/03/2018
Brighton East,House,03/03/2018
Brighton East,House,03/03/2018
Broadmeadows,House,03/03/2018
Broadmeadows,House,03/03/2018
Broadmeadows,House,03/03/2018
Broadmeadows,House,03/03/2018
Broadmeadows,House,03/03/2018
Brunswick,UniTownhouse,03/03/2018
Brunswick,House,03/03/2018
Brunswick,House,03/03/2018
Brunswick,House,03/03/2018
Brunswick,House,03/03/2018
Brunswick,House,03/03/2018
Brunswick East,UniTownhouse,03/03/2018
Brunswick West,House,03/03/2018
Brunswick West,House,03/03/2018
Brunswick West,House,03/03/2018
Brunswick West,House,03/03/2018
Bulleen,House,03/03/2018
Bundoora,House,03/03/2018
Burwood,Townhouse,03/03/2018
Burwood,House,03/03/2018
Burwood East,House,03/03/2018
Burwood East,House,03/03/2018
Burwood East,House,03/03/2018
Burwood East,House,03/03/2018
Camberwell,House,03/03/2018
Camberwell,Townhouse,03/03/2018
Camberwell,UniTownhouse,03/03/2018
Camberwell,House,03/03/2018
Camberwell,House,03/03/2018
Campbellfield,House,03/03/2018
Carlton,UniTownhouse,03/03/2018
Carlton North,UniTownhouse,03/03/2018
Carlton North,House,03/03/2018
Carnegie,UniTownhouse,03/03/2018
Carnegie,UniTownhouse,03/03/2018
Carrum,Townhouse,03/03/2018
Carrum,House,03/03/2018
Carrum Downs,House,03/03/2018
Carrum Downs,House,03/03/2018
Caulfield North,House,03/03/2018
Caulfield South,House,03/03/2018
Caulfield South,House,03/03/2018
Caulfield South,House,03/03/2018
Chadstone,House,03/03/2018
Cheltenham,House,03/03/2018
Clarinda,House,03/03/2018
Clayton South,House,03/03/2018
Clayton South,UniTownhouse,03/03/2018
Clifton Hill,House,03/03/2018
Clifton Hill,UniTownhouse,03/03/2018
Coburg,UniTownhouse,03/03/2018
Coburg,House,03/03/2018
Coburg,UniTownhouse,03/03/2018
Coburg,Townhouse,03/03/2018
Coburg North,House,03/03/2018
Collingwood,House,03/03/2018
Craigieburn,House,03/03/2018
Craigieburn,House,03/03/2018
Craigieburn,House,03/03/2018
Craigieburn,House,03/03/2018
Cremorne,House,03/03/2018
Croydon,House,03/03/2018
Croydon,House,03/03/2018
Croydon,House,03/03/2018
Dallas,House,03/03/2018
Dandenong,House,03/03/2018
Dandenong North,House,03/03/2018
Deepdene,UniTownhouse,03/03/2018
Deer Park,House,03/03/2018
Dingley Village,House,03/03/2018
Dingley Village,House,03/03/2018
Doncaster East,House,03/03/2018
Donvale,Townhouse,03/03/2018
Donvale,House,03/03/2018
Doreen,House,03/03/2018
Doreen,House,03/03/2018
Eaglemont,UniTownhouse,03/03/2018
Edithvale,Townhouse,03/03/2018
Edithvale,UniTownhouse,03/03/2018
Edithvale,Townhouse,03/03/2018
Elsternwick,House,03/03/2018
Elsternwick,House,03/03/2018
Elsternwick,UniTownhouse,03/03/2018
Elsternwick,UniTownhouse,03/03/2018
Eltham,House,03/03/2018
Eltham,House,03/03/2018
Eltham,Townhouse,03/03/2018
Eltham,UniTownhouse,03/03/2018
Eltham,House,03/03/2018
Elwood,UniTownhouse,03/03/2018
Elwood,Townhouse,03/03/2018
Epping,House,03/03/2018
Epping,House,03/03/2018
Epping,House,03/03/2018
Essendon,House,03/03/2018
Essendon,UniTownhouse,03/03/2018
Essendon,House,03/03/2018
Essendon,House,03/03/2018
Essendon,Townhouse,03/03/2018
Essendon,UniTownhouse,03/03/2018
Essendon,House,03/03/2018
Fawkner,House,03/03/2018
Fawkner,House,03/03/2018
Fawkner,House,03/03/2018
Fitzroy,UniTownhouse,03/03/2018
Fitzroy,House,03/03/2018
Fitzroy,House,03/03/2018
Fitzroy North,House,03/03/2018
Fitzroy North,House,03/03/2018
Fitzroy North,House,03/03/2018
Fitzroy North,House,03/03/2018
Fitzroy North,House,03/03/2018
Fitzroy North,House,03/03/2018
Footscray,UniTownhouse,03/03/2018
Footscray,House,03/03/2018
Forest Hill,House,03/03/2018
Frankston,House,03/03/2018
Frankston South,House,03/03/2018
Gisborne,House,03/03/2018
Glen Huntly,Townhouse,03/03/2018
Glen Iris,Townhouse,03/03/2018
Glen Iris,House,03/03/2018
Glen Iris,House,03/03/2018
Glen Iris,House,03/03/2018
Glen Iris,House,03/03/2018
Glen Waverley,UniTownhouse,03/03/2018
Glen Waverley,UniTownhouse,03/03/2018
Glenroy,House,03/03/2018
Glenroy,House,03/03/2018
Greensborough,House,03/03/2018
Greensborough,House,03/03/2018
Greensborough,House,03/03/2018
Greensborough,House,03/03/2018
Greensborough,House,03/03/2018
Greenvale,Townhouse,03/03/2018
Greenvale,House,03/03/2018
Greenvale,House,03/03/2018
Greenvale,House,03/03/2018
Hadfield,House,03/03/2018
Hadfield,House,03/03/2018
Hampton East,House,03/03/2018
Hawthorn,House,03/03/2018
Hawthorn,UniTownhouse,03/03/2018
Hawthorn,UniTownhouse,03/03/2018
Hawthorn,UniTownhouse,03/03/2018
Hawthorn,UniTownhouse,03/03/2018
Hawthorn,House,03/03/2018
Hawthorn,House,03/03/2018
Hawthorn,House,03/03/2018
Hawthorn East,House,03/03/2018
Heathmont,House,03/03/2018
Heathmont,House,03/03/2018
Heathmont,House,03/03/2018
Highett,Townhouse,03/03/2018
Hillside,UniTownhouse,03/03/2018
Hillside,House,03/03/2018
Hoppers Crossing,House,03/03/2018
Hoppers Crossing,House,03/03/2018
Hoppers Crossing,House,03/03/2018
Hoppers Crossing,House,03/03/2018
Hoppers Crossing,House,03/03/2018
Ivanhoe,House,03/03/2018
Ivanhoe,House,03/03/2018
Ivanhoe,House,03/03/2018
Ivanhoe East,UniTownhouse,03/03/2018
Jacana,House,03/03/2018
Keilor,House,03/03/2018
Keilor East,House,03/03/2018
Keilor East,House,03/03/2018
Keilor East,House,03/03/2018
Kensington,House,03/03/2018
Kew,House,03/03/2018
Kew,House,03/03/2018
Kew,House,03/03/2018
Kew,UniTownhouse,03/03/2018
