Suburb ,Type,Date
Broadmeadows,t,02/06/2018
Brunswick,h,02/06/2018
Brunswick,t,02/06/2018
Brunswick,h,02/06/2018
Brunswick East,h,02/06/2018
Brunswick West,u,02/06/2018
Bulleen,h,02/06/2018
Bundoora,h,02/06/2018
Bundoora,h,02/06/2018
Bundoora,h,02/06/2018
Burnley,h,02/06/2018
Burwood East,h,02/06/2018
Burwood East,h,02/06/2018
Burwood East,h,02/06/2018
Camberwell,u,02/06/2018
Camberwell,h,02/06/2018
Camberwell,u,02/06/2018
Canterbury,h,02/06/2018
Canterbury,h,02/06/2018
Canterbury,h,02/06/2018
Carlton,u,02/06/2018
Carlton North,h,02/06/2018
Carrum,u,02/06/2018
Caulfield North,u,02/06/2018
Caulfield South,h,02/06/2018
Caulfield South,h,02/06/2018
Cheltenham,h,02/06/2018
Cheltenham,h,02/06/2018
Chirnside Park,h,02/06/2018
Clarinda,u,02/06/2018
Clayton,u,02/06/2018
Clifton Hill,h,02/06/2018
Coburg,h,02/06/2018
Coburg,h,02/06/2018
Coburg,h,02/06/2018
Coburg North,t,02/06/2018
Coburg North,t,02/06/2018
Collingwood,h,02/06/2018
Collingwood,h,02/06/2018
Craigieburn,h,02/06/2018
Craigieburn,h,02/06/2018
Cranbourne North,h,02/06/2018
Cremorne,h,02/06/2018
Dandenong,u,02/06/2018
Dandenong North,h,02/06/2018
Dingley Village,h,02/06/2018
Dingley Village,h,02/06/2018
Dingley Village,h,02/06/2018
Doncaster,h,02/06/2018
Doncaster,h,02/06/2018
Doncaster East,t,02/06/2018
Doncaster East,h,02/06/2018
Doreen,h,02/06/2018
Doreen,h,02/06/2018
East Melbourne,u,02/06/2018
East Melbourne,u,02/06/2018
Elsternwick,u,02/06/2018
Elsternwick,u,02/06/2018
Eltham,h,02/06/2018
Eltham North,h,02/06/2018
Eltham North,h,02/06/2018
Elwood,u,02/06/2018
Elwood,u,02/06/2018
Elwood,u,02/06/2018
Essendon,h,02/06/2018
Essendon,h,02/06/2018
Essendon,h,02/06/2018
Essendon,h,02/06/2018
Fawkner,h,02/06/2018
Fawkner,h,02/06/2018
Fawkner,h,02/06/2018
Fitzroy,h,02/06/2018
Fitzroy,u,02/06/2018
Fitzroy North,h,02/06/2018
Flemington,h,02/06/2018
Forest Hill,t,02/06/2018
Frankston,h,02/06/2018
Gladstone Park,h,02/06/2018
Glen Huntly,u,02/06/2018
Glen Iris,u,02/06/2018
Glen Iris,h,02/06/2018
Glen Iris,u,02/06/2018
Glen Waverley,h,02/06/2018
Glen Waverley,h,02/06/2018
Glenroy,h,02/06/2018
Glenroy,h,02/06/2018
Greensborough,u,02/06/2018
Greensborough,u,02/06/2018
Greensborough,h,02/06/2018
Greenvale,h,02/06/2018
Hadfield,h,02/06/2018
Hampton,u,02/06/2018
Hampton,t,02/06/2018
Hampton,h,02/06/2018
Hawthorn,h,02/06/2018
Hawthorn,u,02/06/2018
Hawthorn,u,02/06/2018
Hawthorn East,h,02/06/2018
Hawthorn East,h,02/06/2018
Heathmont,h,02/06/2018
Heathmont,h,02/06/2018
Heidelberg,h,02/06/2018
Heidelberg West,h,02/06/2018
Highett,u,02/06/2018
Highett,h,02/06/2018
Hillside,h,02/06/2018
Hillside,h,02/06/2018
Hillside,h,02/06/2018
Hoppers Crossing,h,02/06/2018
Hoppers Crossing,h,02/06/2018
Ivanhoe,h,02/06/2018
Keilor Downs,h,02/06/2018
Keilor Downs,h,02/06/2018
Keilor East,h,02/06/2018
Keilor East,h,02/06/2018
Keilor East,t,02/06/2018
Keilor Lodge,h,02/06/2018
Keilor Park,h,02/06/2018
Keilor Park,h,02/06/2018
Kensington,t,02/06/2018
Kensington,h,02/06/2018
Kew,u,02/06/2018
Kew East,u,02/06/2018
Kingsbury,h,02/06/2018
Knoxfield,h,02/06/2018
Lalor,h,02/06/2018
Lalor,h,02/06/2018
Lilydale,h,02/06/2018
Maidstone,h,02/06/2018
Malvern,h,02/06/2018
Malvern,u,02/06/2018
Malvern East,t,02/06/2018
Malvern East,h,02/06/2018
Malvern East,h,02/06/2018
Malvern East,h,02/06/2018
Manor Lakes,h,02/06/2018
Manor Lakes,h,02/06/2018
Maribyrnong,t,02/06/2018
Melbourne,u,02/06/2018
Melton South,h,02/06/2018
Melton West,h,02/06/2018
Mentone,t,02/06/2018
Mentone,u,02/06/2018
Mernda,h,02/06/2018
Mernda,h,02/06/2018
Middle Park,h,02/06/2018
Mill Park,h,02/06/2018
Mill Park,t,02/06/2018
Mitcham,h,02/06/2018
Mitcham,h,02/06/2018
Mitcham,h,02/06/2018
Mitcham,t,02/06/2018
Mitcham,t,02/06/2018
Montmorency,h,02/06/2018
Montmorency,h,02/06/2018
Moonee Ponds,h,02/06/2018
Mordialloc,t,02/06/2018
Mount Waverley,t,02/06/2018
Mount Waverley,h,02/06/2018
Mount Waverley,t,02/06/2018
Mount Waverley,h,02/06/2018
Mount Waverley,u,02/06/2018
Mount Waverley,u,02/06/2018
Mulgrave,h,02/06/2018
Narre Warren,h,02/06/2018
Newport,h,02/06/2018
Newport,h,02/06/2018
Newport,u,02/06/2018
North Melbourne,h,02/06/2018
North Warrandyte,h,02/06/2018
Northcote,h,02/06/2018
Northcote,h,02/06/2018
Northcote,t,02/06/2018
Northcote,h,02/06/2018
Northcote,u,02/06/2018
Northcote,h,02/06/2018
Nunawading,h,02/06/2018
Oak Park,h,02/06/2018
Oak Park,t,02/06/2018
Oakleigh,u,02/06/2018
Ormond,h,02/06/2018
Parkdale,t,02/06/2018
Pascoe Vale,t,02/06/2018
Pascoe Vale,h,02/06/2018
Pascoe Vale,h,02/06/2018
Pascoe Vale,t,02/06/2018
Plumpton,h,02/06/2018
Point Cook,h,02/06/2018
Port Melbourne,h,02/06/2018
Port Melbourne,u,02/06/2018
Port Melbourne,h,02/06/2018
Port Melbourne,u,02/06/2018
Prahran,h,02/06/2018
Prahran,u,02/06/2018
Prahran,u,02/06/2018
Prahran,h,02/06/2018
Prahran,t,02/06/2018
Preston,h,02/06/2018
Preston,h,02/06/2018
Preston,t,02/06/2018
Reservoir,u,02/06/2018
Reservoir,h,02/06/2018
Reservoir,h,02/06/2018
Reservoir,t,02/06/2018
Reservoir,h,02/06/2018
Richmond,t,02/06/2018
Richmond,u,02/06/2018
Richmond,u,02/06/2018
Ringwood,h,02/06/2018
Ringwood East,h,02/06/2018
Rowville,h,02/06/2018
Roxburgh Park,h,02/06/2018
Seaford,h,02/06/2018
Seddon,h,02/06/2018
South Kingsville,h,02/06/2018
South Melbourne,h,02/06/2018
South Morang,h,02/06/2018
South Morang,h,02/06/2018
South Morang,h,02/06/2018
South Morang,h,02/06/2018
South Yarra,u,02/06/2018
South Yarra,u,02/06/2018
South Yarra,u,02/06/2018
Southbank,u,02/06/2018
Springvale,h,02/06/2018
St Albans,h,02/06/2018
St Kilda,u,02/06/2018
St Kilda,h,02/06/2018
Strathmore,h,02/06/2018
Sunbury,h,02/06/2018
Sunbury,h,02/06/2018
Sunshine North,h,02/06/2018
Sunshine West,h,02/06/2018
Sunshine West,h,02/06/2018
Surrey Hills,u,02/06/2018
Sydenham,h,02/06/2018
Templestowe,h,02/06/2018
Thomastown,t,02/06/2018
Thomastown,h,02/06/2018
Thornbury,h,02/06/2018
Thornbury,t,02/06/2018
Thornbury,h,02/06/2018
Thornbury,h,02/06/2018
Thornbury,u,02/06/2018
Thornbury,u,02/06/2018
Toorak,t,02/06/2018
Toorak,u,02/06/2018
Toorak,h,02/06/2018
Toorak,u,02/06/2018
Truganina,h,02/06/2018
Vermont South,h,02/06/2018
Wallan,h,02/06/2018
Wantirna,h,02/06/2018
Wantirna South,h,02/06/2018
Watsonia,h,02/06/2018
Werribee,h,02/06/2018
Werribee,h,02/06/2018
West Melbourne,t,02/06/2018
Westmeadows,h,02/06/2018
Westmeadows,u,02/06/2018
Williamstown,h,02/06/2018
Williamstown,h,02/06/2018
Windsor,u,02/06/2018
Wyndham Vale,h,02/06/2018
Wyndham Vale,h,02/06/2018
Yarraville,h,02/06/2018
Yarraville,h,02/06/2018
Yarraville,u,02/06/2018
Alphington,h,03/02/2018
Ashwood,h,03/02/2018
Attwood,h,03/02/2018
Avondale Heights,h,03/02/2018
Bentleigh East,h,03/02/2018
Boronia,h,03/02/2018
Bundoora,h,03/02/2018
Bundoora,u,03/02/2018
Burwood East,u,03/02/2018
Caroline Springs,h,03/02/2018
Cheltenham,t,03/02/2018
Cheltenham,h,03/02/2018
Clayton South,h,03/02/2018
Craigieburn,h,03/02/2018
Craigieburn,h,03/02/2018
Craigieburn,h,03/02/2018
Craigieburn,h,03/02/2018
Croydon,h,03/02/2018
Croydon,h,03/02/2018
Emerald,h,03/02/2018
Fawkner,h,03/02/2018
Ferntree Gully,h,03/02/2018
Ferntree Gully,u,03/02/2018
Ferny Creek,h,03/02/2018
Forest Hill,h,03/02/2018
Frankston,h,03/02/2018
Frankston,h,03/02/2018
Frankston,h,03/02/2018
Glenroy,h,03/02/2018
Glenroy,h,03/02/2018
Hawthorn East,h,03/02/2018
Heidelberg Heights,h,03/02/2018
Highett,h,03/02/2018
Hoppers Crossing,h,03/02/2018
Kingsbury,h,03/02/2018
Meadow Heights,h,03/02/2018
Melton,h,03/02/2018
Melton South,h,03/02/2018
Melton South,h,03/02/2018
Mentone,h,03/02/2018
Mentone,h,03/02/2018
Mernda,h,03/02/2018
Mill Park,h,03/02/2018
Mill Park,h,03/02/2018
Moorabbin,u,03/02/2018
North Melbourne,t,03/02/2018
Oakleigh,h,03/02/2018
Parkdale,h,03/02/2018
Point Cook,t,03/02/2018
Point Cook,h,03/02/2018
Point Cook,h,03/02/2018
Point Cook,h,03/02/2018
Point Cook,h,03/02/2018
Ringwood East,u,03/02/2018
Rowville,h,03/02/2018
Roxburgh Park,h,03/02/2018
Seaford,h,03/02/2018
South Morang,h,03/02/2018
Southbank,u,03/02/2018
Southbank,u,03/02/2018
St Albans,h,03/02/2018
Thornbury,t,03/02/2018
Werribee,u,03/02/2018
West Footscray,t,03/02/2018
Yarraville,h,03/02/2018
Aberfeldie,h,03/03/2018
Airport West,h,03/03/2018
Airport West,t,03/03/2018
Albert Park,h,03/03/2018
Altona,h,03/03/2018
Altona Meadows,h,03/03/2018
Ardeer,h,03/03/2018
Armadale,u,03/03/2018
Armadale,u,03/03/2018
Armadale,h,03/03/2018
Armadale,u,03/03/2018
Armadale,u,03/03/2018
Ashburton,h,03/03/2018
Ashburton,h,03/03/2018
Aspendale,t,03/03/2018
Aspendale Gardens,h,03/03/2018
Avondale Heights,h,03/03/2018
Avondale Heights,h,03/03/2018
Avondale Heights,h,03/03/2018
Balwyn,h,03/03/2018
Beaumaris,h,03/03/2018
Beaumaris,h,03/03/2018
Beaumaris,h,03/03/2018
Beaumaris,h,03/03/2018
Beaumaris,h,03/03/2018
Bentleigh,h,03/03/2018
Bentleigh,t,03/03/2018
Bentleigh,t,03/03/2018
Bentleigh,h,03/03/2018
Bentleigh East,h,03/03/2018
Bentleigh East,t,03/03/2018
Bentleigh East,h,03/03/2018
Bentleigh East,t,03/03/2018
Bentleigh East,h,03/03/2018
Bentleigh East,t,03/03/2018
Bentleigh East,h,03/03/2018
Bentleigh East,h,03/03/2018
Bentleigh East,h,03/03/2018
Bentleigh East,h,03/03/2018
Black Rock,h,03/03/2018
Blackburn,h,03/03/2018
Blackburn,h,03/03/2018
Blackburn,h,03/03/2018
Box Hill,h,03/03/2018
Braybrook,h,03/03/2018
Brighton,h,03/03/2018
Brighton,h,03/03/2018
Brighton,h,03/03/2018
Brighton,h,03/03/2018
Brighton East,h,03/03/2018
Brighton East,h,03/03/2018
Brighton East,h,03/03/2018
Brighton East,h,03/03/2018
Brighton East,h,03/03/2018
Broadmeadows,h,03/03/2018
Broadmeadows,h,03/03/2018
Broadmeadows,h,03/03/2018
Broadmeadows,h,03/03/2018
Broadmeadows,h,03/03/2018
Brunswick,u,03/03/2018
Brunswick,h,03/03/2018
Brunswick,h,03/03/2018
Brunswick,h,03/03/2018
Brunswick,h,03/03/2018
Brunswick,h,03/03/2018
Brunswick East,u,03/03/2018
Brunswick West,h,03/03/2018
Brunswick West,h,03/03/2018
Brunswick West,h,03/03/2018
Brunswick West,h,03/03/2018
Bulleen,h,03/03/2018
Bundoora,h,03/03/2018
Burwood,t,03/03/2018
Burwood,h,03/03/2018
Burwood East,h,03/03/2018
Burwood East,h,03/03/2018
Burwood East,h,03/03/2018
Burwood East,h,03/03/2018
Camberwell,h,03/03/2018
Camberwell,t,03/03/2018
Camberwell,u,03/03/2018
Camberwell,h,03/03/2018
Camberwell,h,03/03/2018
Campbellfield,h,03/03/2018
Carlton,u,03/03/2018
Carlton North,u,03/03/2018
Carlton North,h,03/03/2018
Carnegie,u,03/03/2018
Carnegie,u,03/03/2018
Carrum,t,03/03/2018
Carrum,h,03/03/2018
Carrum Downs,h,03/03/2018
Carrum Downs,h,03/03/2018
Caulfield North,h,03/03/2018
Caulfield South,h,03/03/2018
Caulfield South,h,03/03/2018
Caulfield South,h,03/03/2018
Chadstone,h,03/03/2018
Cheltenham,h,03/03/2018
Clarinda,h,03/03/2018
Clayton South,h,03/03/2018
Clayton South,u,03/03/2018
Clifton Hill,h,03/03/2018
Clifton Hill,u,03/03/2018
Coburg,u,03/03/2018
Coburg,h,03/03/2018
Coburg,u,03/03/2018
Coburg,t,03/03/2018
Coburg North,h,03/03/2018
Collingwood,h,03/03/2018
Craigieburn,h,03/03/2018
Craigieburn,h,03/03/2018
Craigieburn,h,03/03/2018
Craigieburn,h,03/03/2018
Cremorne,h,03/03/2018
Croydon,h,03/03/2018
Croydon,h,03/03/2018
Croydon,h,03/03/2018
Dallas,h,03/03/2018
Dandenong,h,03/03/2018
Dandenong North,h,03/03/2018
Deepdene,u,03/03/2018
Deer Park,h,03/03/2018
Dingley Village,h,03/03/2018
Dingley Village,h,03/03/2018
Doncaster East,h,03/03/2018
Donvale,t,03/03/2018
Donvale,h,03/03/2018
Doreen,h,03/03/2018
Doreen,h,03/03/2018
Eaglemont,u,03/03/2018
Edithvale,t,03/03/2018
Edithvale,u,03/03/2018
Edithvale,t,03/03/2018
Elsternwick,h,03/03/2018
Elsternwick,h,03/03/2018
Elsternwick,u,03/03/2018
Elsternwick,u,03/03/2018
Eltham,h,03/03/2018
Eltham,h,03/03/2018
Eltham,t,03/03/2018
Eltham,u,03/03/2018
Eltham,h,03/03/2018
Elwood,u,03/03/2018
Elwood,t,03/03/2018
Epping,h,03/03/2018
Epping,h,03/03/2018
Epping,h,03/03/2018
Essendon,h,03/03/2018
Essendon,u,03/03/2018
Essendon,h,03/03/2018
Essendon,h,03/03/2018
Essendon,t,03/03/2018
Essendon,u,03/03/2018
Essendon,h,03/03/2018
Fawkner,h,03/03/2018
Fawkner,h,03/03/2018
Fawkner,h,03/03/2018
Fitzroy,u,03/03/2018
Fitzroy,h,03/03/2018
Fitzroy,h,03/03/2018
Fitzroy North,h,03/03/2018
Fitzroy North,h,03/03/2018
Fitzroy North,h,03/03/2018
Fitzroy North,h,03/03/2018
Fitzroy North,h,03/03/2018
Fitzroy North,h,03/03/2018
Footscray,u,03/03/2018
Footscray,h,03/03/2018
Forest Hill,h,03/03/2018
Frankston,h,03/03/2018
Frankston South,h,03/03/2018
Gisborne,h,03/03/2018
Glen Huntly,t,03/03/2018
Glen Iris,t,03/03/2018
Glen Iris,h,03/03/2018
Glen Iris,h,03/03/2018
Glen Iris,h,03/03/2018
Glen Iris,h,03/03/2018
Glen Waverley,u,03/03/2018
Glen Waverley,u,03/03/2018
Glenroy,h,03/03/2018
Glenroy,h,03/03/2018
Greensborough,h,03/03/2018
Greensborough,h,03/03/2018
Greensborough,h,03/03/2018
Greensborough,h,03/03/2018
Greensborough,h,03/03/2018
Greenvale,t,03/03/2018
Greenvale,h,03/03/2018
Greenvale,h,03/03/2018
Greenvale,h,03/03/2018
Hadfield,h,03/03/2018
Hadfield,h,03/03/2018
Hampton East,h,03/03/2018
Hawthorn,h,03/03/2018
Hawthorn,u,03/03/2018
Hawthorn,u,03/03/2018
Hawthorn,u,03/03/2018
Hawthorn,u,03/03/2018
Hawthorn,h,03/03/2018
Hawthorn,h,03/03/2018
Hawthorn,h,03/03/2018
Hawthorn East,h,03/03/2018
Heathmont,h,03/03/2018
Heathmont,h,03/03/2018
Heathmont,h,03/03/2018
Highett,t,03/03/2018
Hillside,u,03/03/2018
Hillside,h,03/03/2018
Hoppers Crossing,h,03/03/2018
Hoppers Crossing,h,03/03/2018
Hoppers Crossing,h,03/03/2018
Hoppers Crossing,h,03/03/2018
Hoppers Crossing,h,03/03/2018
Ivanhoe,h,03/03/2018
Ivanhoe,h,03/03/2018
Ivanhoe,h,03/03/2018
Ivanhoe East,u,03/03/2018
Jacana,h,03/03/2018
Keilor,h,03/03/2018
Keilor East,h,03/03/2018
Keilor East,h,03/03/2018
Keilor East,h,03/03/2018
Kensington,h,03/03/2018
Kew,h,03/03/2018
Kew,h,03/03/2018
Kew,h,03/03/2018
Kew,u,03/03/2018
Kew,h,03/03/2018
Kew East,h,03/03/2018
Kingsbury,h,03/03/2018
Lower Plenty,h,03/03/2018
MacLeod,h,03/03/2018
MacLeod,h,03/03/2018
MacLeod,u,03/03/2018
Malvern,u,03/03/2018
Malvern East,h,03/03/2018
Malvern East,h,03/03/2018
Malvern East,h,03/03/2018
Malvern East,h,03/03/2018
Malvern East,u,03/03/2018
Malvern East,h,03/03/2018
Malvern East,h,03/03/2018
Malvern East,h,03/03/2018
Melbourne,u,03/03/2018
Melbourne,u,03/03/2018
Mernda,h,03/03/2018
Mernda,h,03/03/2018
Mill Park,h,03/03/2018
Mill Park,h,03/03/2018
Mill Park,u,03/03/2018
Mill Park,h,03/03/2018
Mill Park,h,03/03/2018
Mill Park,t,03/03/2018
Mont Albert,h,03/03/2018
Mont Albert,u,03/03/2018
Montmorency,h,03/03/2018
Moonee Ponds,h,03/03/2018
Moorabbin,t,03/03/2018
Mooroolbark,h,03/03/2018
Mordialloc,u,03/03/2018
Mordialloc,h,03/03/2018
Mount Waverley,u,03/03/2018
Mount Waverley,h,03/03/2018
Mount Waverley,h,03/03/2018
Mulgrave,h,03/03/2018
Murrumbeena,h,03/03/2018
Murrumbeena,t,03/03/2018
Murrumbeena,h,03/03/2018
Newport,h,03/03/2018
Newport,h,03/03/2018
Niddrie,u,03/03/2018
Noble Park,t,03/03/2018
North Melbourne,u,03/03/2018
Northcote,u,03/03/2018
Northcote,h,03/03/2018
Northcote,h,03/03/2018
Northcote,u,03/03/2018
Northcote,u,03/03/2018
Nunawading,h,03/03/2018
Nunawading,u,03/03/2018
Nunawading,h,03/03/2018
Oakleigh,h,03/03/2018
Ormond,t,03/03/2018
Ormond,h,03/03/2018
Ormond,u,03/03/2018
Ormond,h,03/03/2018
Parkdale,h,03/03/2018
Parkville,u,03/03/2018
Pascoe Vale,t,03/03/2018
Pascoe Vale,h,03/03/2018
Pascoe Vale,h,03/03/2018
Point Cook,h,03/03/2018
Point Cook,h,03/03/2018
Point Cook,h,03/03/2018
Point Cook,h,03/03/2018
Port Melbourne,h,03/03/2018
Port Melbourne,u,03/03/2018
Port Melbourne,u,03/03/2018
Port Melbourne,u,03/03/2018
Port Melbourne,h,03/03/2018
Prahran,h,03/03/2018
Prahran,u,03/03/2018
Prahran,h,03/03/2018
Prahran,u,03/03/2018
Prahran,u,03/03/2018
Preston,h,03/03/2018
Preston,u,03/03/2018
Preston,h,03/03/2018
Preston,u,03/03/2018
Preston,h,03/03/2018
Preston,h,03/03/2018
Princes Hill,h,03/03/2018
Reservoir,u,03/03/2018
Reservoir,h,03/03/2018
Reservoir,h,03/03/2018
Reservoir,h,03/03/2018
Reservoir,t,03/03/2018
Reservoir,t,03/03/2018
Reservoir,h,03/03/2018
Richmond,h,03/03/2018
Richmond,h,03/03/2018
Richmond,u,03/03/2018
Richmond,h,03/03/2018
Riddells Creek,h,03/03/2018
Ringwood,h,03/03/2018
Ringwood,t,03/03/2018
Ringwood,t,03/03/2018
Ringwood East,h,03/03/2018
Ringwood North,h,03/03/2018
Rosanna,h,03/03/2018
Rosanna,h,03/03/2018
Rosanna,u,03/03/2018
Rosanna,h,03/03/2018
Rowville,h,03/03/2018
Rowville,h,03/03/2018
Roxburgh Park,h,03/03/2018
Sandringham,h,03/03/2018
Sandringham,h,03/03/2018
Scoresby,h,03/03/2018
Seddon,h,03/03/2018
South Melbourne,h,03/03/2018
South Melbourne,h,03/03/2018
South Morang,h,03/03/2018
South Morang,h,03/03/2018
South Yarra,u,03/03/2018
South Yarra,u,03/03/2018
South Yarra,u,03/03/2018
South Yarra,u,03/03/2018
South Yarra,h,03/03/2018
South Yarra,u,03/03/2018
Southbank,u,03/03/2018
Springvale,t,03/03/2018
St Albans,h,03/03/2018
St Albans,h,03/03/2018
St Kilda,u,03/03/2018
St Kilda,u,03/03/2018
St Kilda,h,03/03/2018
St Kilda,u,03/03/2018
St Kilda,u,03/03/2018
Strathmore,h,03/03/2018
Strathmore,h,03/03/2018
Strathmore,h,03/03/2018
Strathmore,h,03/03/2018
Sunbury,h,03/03/2018
Sunbury,h,03/03/2018
Sunbury,h,03/03/2018
Sunshine,h,03/03/2018
Sunshine,h,03/03/2018
Sunshine,h,03/03/2018
Sunshine North,h,03/03/2018
Sunshine North,h,03/03/2018
Sunshine North,h,03/03/2018
Surrey Hills,u,03/03/2018
Surrey Hills,u,03/03/2018
Surrey Hills,h,03/03/2018
Taylors Lakes,h,03/03/2018
Templestowe,h,03/03/2018
Templestowe,h,03/03/2018
Templestowe,h,03/03/2018
Templestowe,h,03/03/2018
Templestowe Lower,h,03/03/2018
Templestowe Lower,h,03/03/2018
Templestowe Lower,h,03/03/2018
Thomastown,u,03/03/2018
Thomastown,u,03/03/2018
Thomastown,h,03/03/2018
Thornbury,u,03/03/2018
Thornbury,h,03/03/2018
Thornbury,u,03/03/2018
Thornbury,h,03/03/2018
Thornbury,h,03/03/2018
Thornbury,h,03/03/2018
Thornbury,h,03/03/2018
Toorak,u,03/03/2018
Toorak,u,03/03/2018
Vermont South,h,03/03/2018
Vermont South,h,03/03/2018
Watsonia,h,03/03/2018
Watsonia,h,03/03/2018
Watsonia North,h,03/03/2018
Werribee,h,03/03/2018
Werribee,h,03/03/2018
Werribee,h,03/03/2018
Westmeadows,h,03/03/2018
Williamstown,h,03/03/2018
Windsor,u,03/03/2018
Windsor,u,03/03/2018
Wollert,h,03/03/2018
Wollert,h,03/03/2018
Wyndham Vale,h,03/03/2018
Wyndham Vale,h,03/03/2018
Yallambie,h,03/03/2018
Aberfeldie,u,03/06/2017
Airport West,h,03/06/2017
Airport West,h,03/06/2017
Airport West,u,03/06/2017
Airport West,h,03/06/2017
Airport West,u,03/06/2017
Albert Park,h,03/06/2017
Albert Park,h,03/06/2017
Albert Park,h,03/06/2017
Albert Park,h,03/06/2017
Albion,h,03/06/2017
Alphington,h,03/06/2017
Altona Meadows,u,03/06/2017
Altona North,h,03/06/2017
Altona North,h,03/06/2017
Armadale,u,03/06/2017
Armadale,h,03/06/2017
Armadale,h,03/06/2017
Ashburton,t,03/06/2017
Ashburton,h,03/06/2017
Ashburton,h,03/06/2017
Aspendale,h,03/06/2017
Avondale Heights,h,03/06/2017
Balaclava,u,03/06/2017
Balwyn,t,03/06/2017
Balwyn,h,03/06/2017
Balwyn North,h,03/06/2017
Balwyn North,h,03/06/2017
Bayswater,h,03/06/2017
Bayswater,h,03/06/2017
Bayswater,t,03/06/2017
Beaumaris,h,03/06/2017
Bentleigh,h,03/06/2017
Bentleigh,h,03/06/2017
Bentleigh East,h,03/06/2017
Bentleigh East,h,03/06/2017
Bentleigh East,t,03/06/2017
Bentleigh East,h,03/06/2017
Bentleigh East,h,03/06/2017
Bentleigh East,h,03/06/2017
Bentleigh East,h,03/06/2017
Bentleigh East,h,03/06/2017
Black Rock,h,03/06/2017
Blackburn,h,03/06/2017
Blackburn,h,03/06/2017
Bonbeach,h,03/06/2017
Briar Hill,u,03/06/2017
Brighton,u,03/06/2017
Brighton,h,03/06/2017
Brighton,h,03/06/2017
Brighton,h,03/06/2017
Brighton,u,03/06/2017
Brighton East,h,03/06/2017
Brunswick,t,03/06/2017
Brunswick,h,03/06/2017
Brunswick,h,03/06/2017
Brunswick,u,03/06/2017
Brunswick,h,03/06/2017
Brunswick East,u,03/06/2017
Brunswick East,t,03/06/2017
Brunswick East,h,03/06/2017
Brunswick West,h,03/06/2017
Bulleen,h,03/06/2017
Bulleen,h,03/06/2017
Bundoora,h,03/06/2017
Bundoora,h,03/06/2017
Bundoora,h,03/06/2017
Burwood,h,03/06/2017
Burwood,u,03/06/2017
Burwood East,h,03/06/2017
Camberwell,h,03/06/2017
Camberwell,h,03/06/2017
Camberwell,h,03/06/2017
Camberwell,t,03/06/2017
Carlton North,h,03/06/2017
Carnegie,h,03/06/2017
Carnegie,u,03/06/2017
Carnegie,u,03/06/2017
Carnegie,h,03/06/2017
Carnegie,u,03/06/2017
Caroline Springs,h,03/06/2017
Carrum,u,03/06/2017
Carrum,h,03/06/2017
Caulfield North,u,03/06/2017
Chadstone,h,03/06/2017
Chelsea,h,03/06/2017
Chelsea,u,03/06/2017
Cheltenham,t,03/06/2017
Cheltenham,h,03/06/2017
Cheltenham,h,03/06/2017
Cheltenham,h,03/06/2017
Cheltenham,u,03/06/2017
Clayton South,h,03/06/2017
Clifton Hill,h,03/06/2017
Coburg,h,03/06/2017
Coburg,h,03/06/2017
Coburg,h,03/06/2017
Coburg,h,03/06/2017
Coburg,h,03/06/2017
Coburg North,h,03/06/2017
Collingwood,u,03/06/2017
Craigieburn,h,03/06/2017
Craigieburn,h,03/06/2017
Craigieburn,h,03/06/2017
Craigieburn,h,03/06/2017
Croydon,h,03/06/2017
Croydon,h,03/06/2017
Croydon North,h,03/06/2017
Dallas,h,03/06/2017
Dandenong,h,03/06/2017
Dandenong North,h,03/06/2017
Dingley Village,h,03/06/2017
Doncaster,h,03/06/2017
Doncaster,t,03/06/2017
Doncaster East,h,03/06/2017
Doncaster East,h,03/06/2017
Elsternwick,h,03/06/2017
Eltham,h,03/06/2017
Eltham,h,03/06/2017
Elwood,u,03/06/2017
Elwood,u,03/06/2017
Epping,h,03/06/2017
Epping,h,03/06/2017
Epping,h,03/06/2017
Epping,h,03/06/2017
Epping,h,03/06/2017
Epping,h,03/06/2017
Epping,h,03/06/2017
Essendon,u,03/06/2017
Essendon,h,03/06/2017
Essendon,h,03/06/2017
Essendon,h,03/06/2017
Essendon,h,03/06/2017
Essendon,u,03/06/2017
Essendon,h,03/06/2017
Essendon,h,03/06/2017
Essendon,t,03/06/2017
Fairfield,h,03/06/2017
Fawkner,h,03/06/2017
Fawkner,h,03/06/2017
Fawkner,h,03/06/2017
Fawkner,h,03/06/2017
Ferntree Gully,h,03/06/2017
Ferntree Gully,h,03/06/2017
Fitzroy,h,03/06/2017
Fitzroy,h,03/06/2017
Fitzroy North,h,03/06/2017
Flemington,h,03/06/2017
Flemington,h,03/06/2017
